time,dominant_frequency
348,0.006347656250000001
349,0.006347656250000001
350,0.006347656250000001
351,0.006347656250000001
352,0.006347656250000001
353,0.006347656250000001
354,0.006347656250000001
355,0.006347656250000001
356,0.006347656250000001
357,0.006347656250000001
358,0.006347656250000001
359,0.006347656250000001
360,0.006347656250000001
361,0.006347656250000001
362,0.006347656250000001
363,0.006347656250000001
364,0.006347656250000001
365,0.006347656250000001
366,0.006347656250000001
367,0.006347656250000001
368,0.006347656250000001
369,0.006347656250000001
370,0.006347656250000001
371,0.006347656250000001
372,0.006347656250000001
373,0.006347656250000001
374,0.006347656250000001
375,0.006347656250000001
376,0.006347656250000001
377,0.006855847951953118
378,0.006347656250000001
379,0.006855847951953118
380,0.006347656250000001
381,0.006855847951953118
382,0.006347656250000001
383,0.006855847951953118
384,0.006347656250000001
385,0.006855847951953118
386,0.006347656250000001
387,0.006855847951953118
388,0.006347656250000001
389,0.006855847951953118
390,0.006855847951953118
391,0.006855847951953118
392,0.006855847951953118
393,0.00740472534887183
394,0.006855847951953118
395,0.00740472534887183
396,0.006855847951953118
397,0.00740472534887183
398,0.006855847951953118
399,0.006347656250000001
400,0.006347656250000001
401,0.006347656250000001
402,0.006347656250000001
403,0.006855847951953118
404,0.006347656250000001
405,0.006855847951953118
406,0.006347656250000001
407,0.006855847951953118
408,0.006347656250000001
409,0.006347656250000001
410,0.006347656250000001
411,0.006347656250000001
412,0.006347656250000001
413,0.006347656250000001
414,0.006347656250000001
415,0.006347656250000001
416,0.006347656250000001
417,0.006347656250000001
418,0.006347656250000001
419,0.006347656250000001
420,0.006347656250000001
421,0.006347656250000001
422,0.006347656250000001
423,0.006347656250000001
424,0.006347656250000001
425,0.006347656250000001
426,0.006347656250000001
427,0.006347656250000001
428,0.006347656250000001
429,0.006347656250000001
430,0.006347656250000001
431,0.006347656250000001
432,0.006347656250000001
433,0.006347656250000001
434,0.006347656250000001
435,0.006347656250000001
436,0.006347656250000001
437,0.006347656250000001
438,0.006347656250000001
439,0.006347656250000001
440,0.006347656250000001
441,0.006855847951953118
442,0.006347656250000001
443,0.006855847951953118
444,0.006347656250000001
445,0.006855847951953118
446,0.006347656250000001
447,0.006855847951953118
448,0.006347656250000001
449,0.006855847951953118
450,0.006347656250000001
451,0.006855847951953118
452,0.006347656250000001
453,0.006855847951953118
454,0.006347656250000001
455,0.006347656250000001
456,0.006347656250000001
457,0.006347656250000001
458,0.006347656250000001
459,0.006347656250000001
460,0.006347656250000001
461,0.006347656250000001
462,0.006347656250000001
463,0.006347656250000001
464,0.006347656250000001
465,0.006347656250000001
466,0.006347656250000001
467,0.006347656250000001
468,0.006347656250000001
469,0.006347656250000001
470,0.006347656250000001
471,0.006347656250000001
472,0.006347656250000001
473,0.006347656250000001
474,0.006347656250000001
475,0.006347656250000001
476,0.006347656250000001
477,0.006347656250000001
478,0.006347656250000001
479,0.006347656250000001
480,0.006347656250000001
481,0.006347656250000001
482,0.006347656250000001
483,0.006347656250000001
484,0.006347656250000001
485,0.006347656250000001
486,0.006347656250000001
487,0.006347656250000001
488,0.006347656250000001
489,0.006347656250000001
490,0.006347656250000001
491,0.006347656250000001
492,0.006347656250000001
493,0.006347656250000001
494,0.006347656250000001
495,0.006347656250000001
496,0.006347656250000001
497,0.006347656250000001
498,0.006347656250000001
499,0.006347656250000001
500,0.006347656250000001
501,0.006347656250000001
502,0.006347656250000001
503,0.006855847951953118
504,0.006347656250000001
505,0.006855847951953118
506,0.006347656250000001
507,0.006855847951953118
508,0.006347656250000001
509,0.006855847951953118
510,0.006347656250000001
511,0.006855847951953118
512,0.006347656250000001
513,0.006855847951953118
514,0.006347656250000001
515,0.00740472534887183
516,0.006347656250000001
517,0.00740472534887183
518,0.006347656250000001
519,0.006347656250000001
520,0.006347656250000001
521,0.006347656250000001
522,0.006347656250000001
523,0.006347656250000001
524,0.006347656250000001
525,0.006347656250000001
526,0.006347656250000001
527,0.006347656250000001
528,0.006347656250000001
529,0.006347656250000001
530,0.006347656250000001
531,0.006347656250000001
532,0.006347656250000001
533,0.006347656250000001
534,0.006347656250000001
535,0.006347656250000001
536,0.006347656250000001
537,0.006347656250000001
538,0.006347656250000001
539,0.006347656250000001
540,0.006347656250000001
541,0.006347656250000001
542,0.006347656250000001
543,0.006347656250000001
544,0.006347656250000001
545,0.006347656250000001
546,0.006347656250000001
547,0.006347656250000001
548,0.006347656250000001
549,0.006347656250000001
550,0.006347656250000001
551,0.006347656250000001
552,0.006347656250000001
553,0.006347656250000001
554,0.006347656250000001
555,0.006347656250000001
556,0.006347656250000001
557,0.006347656250000001
558,0.006347656250000001
559,0.006347656250000001
560,0.006347656250000001
561,0.006855847951953118
562,0.006347656250000001
563,0.006855847951953118
564,0.006347656250000001
565,0.006855847951953118
566,0.006347656250000001
567,0.006855847951953118
568,0.006347656250000001
569,0.006855847951953118
570,0.006347656250000001
571,0.006855847951953118
572,0.006347656250000001
573,0.006855847951953118
574,0.006347656250000001
575,0.006855847951953118
576,0.006347656250000001
577,0.00740472534887183
578,0.006347656250000001
579,0.006855847951953118
580,0.006347656250000001
581,0.006855847951953118
582,0.006347656250000001
583,0.006855847951953118
584,0.006347656250000001
585,0.006347656250000001
586,0.006347656250000001
587,0.006347656250000001
588,0.006347656250000001
589,0.006347656250000001
590,0.006347656250000001
591,0.006347656250000001
592,0.006347656250000001
593,0.006347656250000001
594,0.006347656250000001
595,0.006347656250000001
596,0.006347656250000001
597,0.006347656250000001
598,0.006347656250000001
599,0.006347656250000001
600,0.006347656250000001
601,0.006347656250000001
602,0.006347656250000001
603,0.006347656250000001
604,0.006347656250000001
605,0.006347656250000001
606,0.006347656250000001
607,0.006347656250000001
608,0.006347656250000001
609,0.006347656250000001
610,0.006347656250000001
611,0.006347656250000001
612,0.006347656250000001
613,0.006347656250000001
614,0.006347656250000001
615,0.006347656250000001
616,0.006855847951953118
617,0.006347656250000001
618,0.006855847951953118
619,0.006347656250000001
620,0.006347656250000001
621,0.006347656250000001
622,0.006347656250000001
623,0.006855847951953118
624,0.006347656250000001
625,0.006855847951953118
626,0.006347656250000001
627,0.006855847951953118
628,0.006347656250000001
629,0.006855847951953118
630,0.006347656250000001
631,0.006855847951953118
632,0.006347656250000001
633,0.006855847951953118
634,0.006347656250000001
635,0.00740472534887183
636,0.006855847951953118
637,0.00740472534887183
638,0.006855847951953118
639,0.006347656250000001
640,0.006855847951953118
641,0.006347656250000001
642,0.006347656250000001
643,0.006347656250000001
644,0.006347656250000001
645,0.006347656250000001
646,0.006347656250000001
647,0.006855847951953118
648,0.006347656250000001
649,0.006347656250000001
650,0.006347656250000001
651,0.006347656250000001
652,0.006347656250000001
653,0.006347656250000001
654,0.006347656250000001
655,0.006347656250000001
656,0.006347656250000001
657,0.006347656250000001
658,0.006347656250000001
659,0.006347656250000001
660,0.006347656250000001
661,0.006347656250000001
662,0.006347656250000001
663,0.006347656250000001
664,0.006347656250000001
665,0.006347656250000001
666,0.006347656250000001
667,0.006347656250000001
668,0.006347656250000001
669,0.006347656250000001
670,0.006347656250000001
671,0.006347656250000001
672,0.006347656250000001
673,0.006347656250000001
674,0.006347656250000001
675,0.006347656250000001
676,0.006347656250000001
677,0.006347656250000001
678,0.006347656250000001
679,0.006347656250000001
680,0.006347656250000001
681,0.006347656250000001
682,0.006347656250000001
683,0.006855847951953118
684,0.006347656250000001
685,0.006855847951953118
686,0.006347656250000001
687,0.006855847951953118
688,0.006347656250000001
689,0.006855847951953118
690,0.006347656250000001
691,0.006855847951953118
692,0.006347656250000001
693,0.006855847951953118
694,0.006347656250000001
695,0.00740472534887183
696,0.006347656250000001
697,0.00740472534887183
698,0.006347656250000001
699,0.006347656250000001
700,0.006347656250000001
701,0.006347656250000001
702,0.006347656250000001
703,0.006347656250000001
704,0.006347656250000001
705,0.006347656250000001
706,0.006347656250000001
707,0.006347656250000001
708,0.006347656250000001
709,0.006347656250000001
710,0.006347656250000001
711,0.006347656250000001
712,0.006347656250000001
713,0.006347656250000001
714,0.006347656250000001
715,0.006347656250000001
716,0.006347656250000001
717,0.006347656250000001
718,0.006347656250000001
719,0.006347656250000001
720,0.006347656250000001
721,0.006347656250000001
722,0.006347656250000001
723,0.006347656250000001
724,0.006347656250000001
725,0.006347656250000001
726,0.006347656250000001
727,0.006347656250000001
728,0.006347656250000001
729,0.006347656250000001
730,0.006347656250000001
731,0.006347656250000001
732,0.006347656250000001
733,0.006347656250000001
734,0.006347656250000001
735,0.006347656250000001
736,0.006347656250000001
737,0.006347656250000001
738,0.006347656250000001
739,0.006347656250000001
740,0.006347656250000001
741,0.006347656250000001
742,0.006855847951953118
743,0.006347656250000001
744,0.006855847951953118
745,0.006855847951953118
746,0.006855847951953118
747,0.006855847951953118
748,0.006347656250000001
749,0.006855847951953118
750,0.006347656250000001
751,0.006855847951953118
752,0.006347656250000001
753,0.006855847951953118
754,0.006347656250000001
755,0.006855847951953118
756,0.006347656250000001
757,0.00740472534887183
758,0.006347656250000001
759,0.006347656250000001
760,0.006347656250000001
761,0.006347656250000001
762,0.006347656250000001
763,0.006347656250000001
764,0.006347656250000001
765,0.006347656250000001
766,0.006347656250000001
767,0.006347656250000001
768,0.006347656250000001
769,0.006347656250000001
770,0.006347656250000001
771,0.006347656250000001
772,0.006347656250000001
773,0.006347656250000001
774,0.006347656250000001
775,0.006347656250000001
776,0.006347656250000001
777,0.006347656250000001
778,0.006347656250000001
779,0.006347656250000001
780,0.006347656250000001
781,0.006347656250000001
782,0.006347656250000001
783,0.006347656250000001
784,0.006347656250000001
785,0.006347656250000001
786,0.006347656250000001
787,0.006347656250000001
788,0.006347656250000001
789,0.006347656250000001
790,0.006347656250000001
791,0.006347656250000001
792,0.006347656250000001
793,0.006347656250000001
794,0.006347656250000001
795,0.006347656250000001
796,0.006347656250000001
797,0.006347656250000001
798,0.006347656250000001
799,0.006347656250000001
800,0.006347656250000001
801,0.006855847951953118
802,0.006347656250000001
803,0.006855847951953118
804,0.006347656250000001
805,0.006855847951953118
806,0.006347656250000001
807,0.006855847951953118
808,0.006347656250000001
809,0.006855847951953118
810,0.006347656250000001
811,0.006855847951953118
812,0.006347656250000001
813,0.006855847951953118
814,0.006347656250000001
815,0.00740472534887183
816,0.006347656250000001
817,0.00740472534887183
818,0.006347656250000001
819,0.006347656250000001
820,0.006347656250000001
821,0.006347656250000001
822,0.006347656250000001
823,0.006347656250000001
824,0.006347656250000001
825,0.006347656250000001
826,0.006347656250000001
827,0.006347656250000001
828,0.006347656250000001
829,0.006347656250000001
830,0.006347656250000001
831,0.006347656250000001
832,0.006347656250000001
833,0.006347656250000001
834,0.006347656250000001
835,0.006347656250000001
836,0.006347656250000001
837,0.006347656250000001
838,0.006347656250000001
839,0.006347656250000001
840,0.006347656250000001
841,0.006347656250000001
842,0.006347656250000001
843,0.006347656250000001
844,0.006347656250000001
845,0.006347656250000001
846,0.006347656250000001
847,0.006347656250000001
848,0.006347656250000001
849,0.006347656250000001
850,0.006347656250000001
851,0.006347656250000001
852,0.006347656250000001
853,0.006347656250000001
854,0.006347656250000001
855,0.006347656250000001
856,0.006347656250000001
857,0.006347656250000001
858,0.006347656250000001
859,0.006347656250000001
860,0.006347656250000001
861,0.006347656250000001
862,0.006347656250000001
863,0.006347656250000001
864,0.006347656250000001
865,0.006855847951953118
866,0.006347656250000001
867,0.006855847951953118
868,0.006347656250000001
869,0.006855847951953118
870,0.006347656250000001
871,0.006855847951953118
872,0.006347656250000001
873,0.006855847951953118
874,0.006347656250000001
875,0.006855847951953118
876,0.006347656250000001
877,0.006855847951953118
878,0.006347656250000001
879,0.006347656250000001
880,0.006347656250000001
881,0.006347656250000001
882,0.006347656250000001
883,0.006347656250000001
884,0.006347656250000001
885,0.006347656250000001
886,0.006347656250000001
887,0.006347656250000001
888,0.006347656250000001
889,0.006347656250000001
890,0.006347656250000001
891,0.006347656250000001
892,0.006347656250000001
893,0.006347656250000001
894,0.006347656250000001
895,0.006347656250000001
896,0.006347656250000001
897,0.006347656250000001
898,0.006347656250000001
899,0.006347656250000001
900,0.006347656250000001
901,0.006347656250000001
902,0.006347656250000001
903,0.006347656250000001
904,0.006347656250000001
905,0.006347656250000001
906,0.006347656250000001
907,0.006347656250000001
908,0.006347656250000001
909,0.006347656250000001
910,0.006347656250000001
911,0.006347656250000001
912,0.006347656250000001
913,0.006347656250000001
914,0.006347656250000001
915,0.006347656250000001
916,0.006347656250000001
917,0.006347656250000001
918,0.006347656250000001
919,0.006347656250000001
920,0.006347656250000001
921,0.006347656250000001
922,0.006347656250000001
923,0.006347656250000001
924,0.006347656250000001
925,0.006855847951953118
926,0.006347656250000001
927,0.006855847951953118
928,0.006347656250000001
929,0.006855847951953118
930,0.006347656250000001
931,0.006855847951953118
932,0.006347656250000001
933,0.006855847951953118
934,0.006347656250000001
935,0.006855847951953118
936,0.006347656250000001
937,0.00740472534887183
938,0.006347656250000001
939,0.006347656250000001
940,0.006347656250000001
941,0.006347656250000001
942,0.006347656250000001
943,0.006347656250000001
944,0.006347656250000001
945,0.006347656250000001
946,0.006347656250000001
947,0.006347656250000001
948,0.006347656250000001
949,0.006347656250000001
950,0.006347656250000001
951,0.006347656250000001
952,0.006347656250000001
953,0.006347656250000001
954,0.006347656250000001
955,0.006347656250000001
956,0.006347656250000001
957,0.006347656250000001
958,0.006347656250000001
959,0.006347656250000001
960,0.006347656250000001
961,0.006347656250000001
962,0.006347656250000001
963,0.006347656250000001
964,0.006347656250000001
965,0.006347656250000001
966,0.006347656250000001
967,0.006347656250000001
968,0.006347656250000001
969,0.006347656250000001
970,0.006347656250000001
971,0.006347656250000001
972,0.006347656250000001
973,0.006347656250000001
974,0.006347656250000001
975,0.006347656250000001
976,0.006347656250000001
977,0.006347656250000001
978,0.006347656250000001
979,0.006347656250000001
980,0.006347656250000001
981,0.006347656250000001
982,0.006347656250000001
983,0.006347656250000001
984,0.006855847951953118
985,0.006855847951953118
986,0.006855847951953118
987,0.006855847951953118
988,0.006347656250000001
989,0.006855847951953118
990,0.006347656250000001
991,0.006855847951953118
992,0.006347656250000001
993,0.006855847951953118
994,0.006347656250000001
995,0.006855847951953118
996,0.006347656250000001
997,0.006855847951953118
998,0.006347656250000001
999,0.006855847951953118
1000,0.006347656250000001
1001,0.006855847951953118
1002,0.006347656250000001
1003,0.006347656250000001
1004,0.006347656250000001
1005,0.006347656250000001
1006,0.006347656250000001
1007,0.006347656250000001
1008,0.006347656250000001
1009,0.006347656250000001
1010,0.006347656250000001
1011,0.006347656250000001
1012,0.006347656250000001
1013,0.006347656250000001
1014,0.006347656250000001
1015,0.006347656250000001
1016,0.006347656250000001
1017,0.006347656250000001
1018,0.006347656250000001
1019,0.006347656250000001
1020,0.006347656250000001
1021,0.006347656250000001
1022,0.006347656250000001
1023,0.006347656250000001
1024,0.006347656250000001
1025,0.006347656250000001
1026,0.006347656250000001
1027,0.006347656250000001
1028,0.006347656250000001
1029,0.006347656250000001
1030,0.006347656250000001
1031,0.006347656250000001
1032,0.006347656250000001
1033,0.006347656250000001
1034,0.006347656250000001
1035,0.006347656250000001
1036,0.006347656250000001
1037,0.006347656250000001
1038,0.006347656250000001
1039,0.006347656250000001
1040,0.006347656250000001
1041,0.006347656250000001
1042,0.006347656250000001
1043,0.006855847951953118
1044,0.006347656250000001
1045,0.006855847951953118
1046,0.006347656250000001
1047,0.006855847951953118
1048,0.006347656250000001
1049,0.006855847951953118
1050,0.006347656250000001
1051,0.006855847951953118
1052,0.006347656250000001
1053,0.006855847951953118
1054,0.006347656250000001
1055,0.006347656250000001
1056,0.006347656250000001
1057,0.006347656250000001
1058,0.006347656250000001
1059,0.006347656250000001
1060,0.006347656250000001
1061,0.006347656250000001
1062,0.006347656250000001
1063,0.006347656250000001
1064,0.006347656250000001
1065,0.006347656250000001
1066,0.006347656250000001
1067,0.006347656250000001
1068,0.006347656250000001
1069,0.006347656250000001
1070,0.006347656250000001
1071,0.006347656250000001
1072,0.006347656250000001
1073,0.006347656250000001
1074,0.006347656250000001
1075,0.006347656250000001
1076,0.006347656250000001
1077,0.006347656250000001
1078,0.006347656250000001
1079,0.006347656250000001
1080,0.010076276208782516
1081,0.00932936933573378
1082,0.00932936933573378
1083,0.020152552417565025
1084,0.01865873867146756
1085,0.021765960502128798
1086,0.020152552417565025
1087,0.021765960502128798
1088,0.020152552417565025
1089,0.020152552417565025
1090,0.021765960502128798
1091,0.021765960502128798
1092,0.021765960502128798
1093,0.006347656250000001
1094,0.006347656250000001
1095,0.006347656250000001
1096,0.006347656250000001
1097,0.006347656250000001
1098,0.006347656250000001
1099,0.006347656250000001
1100,0.006347656250000001
1101,0.006347656250000001
1102,0.006347656250000001
1103,0.006347656250000001
1104,0.006347656250000001
1105,0.006855847951953118
1106,0.006347656250000001
1107,0.006855847951953118
1108,0.006347656250000001
1109,0.006855847951953118
1110,0.006347656250000001
1111,0.006855847951953118
1112,0.006347656250000001
1113,0.006855847951953118
1114,0.006347656250000001
1115,0.00740472534887183
1116,0.006347656250000001
1117,0.00740472534887183
1118,0.006347656250000001
1119,0.008637827149544385
1120,0.006347656250000001
1121,0.007997545726871752
1122,0.006347656250000001
1123,0.00740472534887183
1124,0.006347656250000001
1125,0.007997545726871752
1126,0.006855847951953118
1127,0.006855847951953118
1128,0.006347656250000001
1129,0.00740472534887183
1130,0.006347656250000001
1131,0.006855847951953118
1132,0.006347656250000001
1133,0.09403415046667792
1134,0.11847560558194932
1135,0.1492699093717405
1136,0.1880683009333559
1137,0.203125
1138,0.11847560558194932
1139,0.23695121116389867
1140,0.006347656250000001
1141,0.006347656250000001
1142,0.006347656250000001
1143,0.006347656250000001
1144,0.006347656250000001
1145,0.006347656250000001
1146,0.006347656250000001
1147,0.006347656250000001
1148,0.006347656250000001
1149,0.006347656250000001
1150,0.006347656250000001
1151,0.006347656250000001
1152,0.006347656250000001
1153,0.006347656250000001
1154,0.006347656250000001
1155,0.006347656250000001
1156,0.006347656250000001
1157,0.006347656250000001
1158,0.006347656250000001
1159,0.006347656250000001
1160,0.006347656250000001
1161,0.006347656250000001
1162,0.006347656250000001
1163,0.006347656250000001
1164,0.006347656250000001
1165,0.006855847951953118
1166,0.006347656250000001
1167,0.006855847951953118
1168,0.006347656250000001
1169,0.006855847951953118
1170,0.006347656250000001
1171,0.006855847951953118
1172,0.006347656250000001
1173,0.006855847951953118
1174,0.006347656250000001
1175,0.006347656250000001
1176,0.006347656250000001
1177,0.006347656250000001
1178,0.006347656250000001
1179,0.006347656250000001
1180,0.006347656250000001
1181,0.006347656250000001
1182,0.006347656250000001
1183,0.006347656250000001
1184,0.006347656250000001
1185,0.006347656250000001
1186,0.006347656250000001
1187,0.006347656250000001
1188,0.006347656250000001
1189,0.006347656250000001
1190,0.006347656250000001
1191,0.006347656250000001
1192,0.006347656250000001
1193,0.006347656250000001
1194,0.006347656250000001
1195,0.006347656250000001
1196,0.006347656250000001
1197,0.006347656250000001
1198,0.006347656250000001
1199,0.006347656250000001
1200,0.006347656250000001
1201,0.006347656250000001
1202,0.006347656250000001
1203,0.006347656250000001
1204,0.006347656250000001
1205,0.006347656250000001
1206,0.006347656250000001
1207,0.006347656250000001
1208,0.006347656250000001
1209,0.006347656250000001
1210,0.006347656250000001
1211,0.006347656250000001
1212,0.006347656250000001
1213,0.006347656250000001
1214,0.006347656250000001
1215,0.006347656250000001
1216,0.006347656250000001
1217,0.006347656250000001
1218,0.006347656250000001
1219,0.006347656250000001
1220,0.006347656250000001
1221,0.006347656250000001
1222,0.006347656250000001
1223,0.006347656250000001
1224,0.006347656250000001
1225,0.006855847951953118
1226,0.006347656250000001
1227,0.006855847951953118
1228,0.006347656250000001
1229,0.006855847951953118
1230,0.006347656250000001
1231,0.006855847951953118
1232,0.006347656250000001
1233,0.006855847951953118
1234,0.006347656250000001
1235,0.006347656250000001
1236,0.006347656250000001
1237,0.006347656250000001
1238,0.006347656250000001
1239,0.006347656250000001
1240,0.006347656250000001
1241,0.006347656250000001
1242,0.006347656250000001
1243,0.006347656250000001
1244,0.006347656250000001
1245,0.006347656250000001
1246,0.006347656250000001
1247,0.006347656250000001
