,time_0,time_1,time_2,time_3,time_4,time_5,time_6,time_7,time_8,time_9,time_10,time_11,time_12,time_13,time_14,time_15,time_16,time_17,time_18,time_19,time_20,time_21,time_22,time_23,time_24,time_25,time_26,time_27,time_28,time_29,time_30,time_31,time_32,time_33,time_34,time_35,time_36,time_37,time_38,time_39,time_40,time_41,time_42,time_43,time_44,time_45,time_46,time_47,time_48,time_49,time_50,time_51,time_52,time_53,time_54,time_55,time_56,time_57,time_58,time_59
scale_10,0.0022090707280707535,0.0013419784640883849,0.0027689811544249696,0.00040920439807093384,0.0002606686845426971,0.00022707575061032547,7.272644263100097e-05,4.752400210153322e-05,7.799830174079973e-05,5.149889334353936e-05,6.545016392206484e-05,6.819487522366656e-05,3.1344403691664e-05,3.141270349229079e-05,1.5683140361183863e-05,3.3630115808837646e-05,0.00023181771815662214,0.0003692227187054194,3.254959387353573e-05,0.0001659376111764519,0.00014315459737588565,2.196067471300348e-05,3.3992614704448376e-05,2.759592001825367e-05,1.8320505727389264e-05,3.308310143240275e-05,1.7466972593118698e-05,1.429416624152538e-05,4.738987987582807e-05,5.186065595040617e-05,1.339328981690569e-05,6.317355056656251e-05,5.162809805969072e-05,2.8314092032960622e-05,1.9504560670017556e-05,3.700593905080067e-05,4.539230892543693e-05,1.450743905601984e-05,1.9976050443141044e-05,2.8739299193016964e-05,3.1970315164821934e-05,9.183443562770673e-05,0.00011910980673815382,9.289016888658947e-05,7.337007632239714e-05,4.58873883790861e-05,3.431420937587836e-05,1.739777413482865e-05,2.9558505865495882e-05,2.6034101597915233e-05,1.2415012592820096e-05,1.764204315578388e-05,4.2698845769100565e-05,0.00013076833673345814,6.889771213096811e-05,0.0006165030303305749,0.0005243428863973609,0.0003071485650946959,0.0018746626670321778,0.00767463028556512
scale_11,0.007969869863738347,0.0003834254814580393,0.002382462500885307,0.0008583232894510757,9.82905030855605e-05,0.00021153303718922988,0.00012973195267296437,5.842064523980214e-05,8.704358930576192e-05,9.078423260854015e-05,4.262793576264676e-05,6.371546583613596e-05,3.857664537504621e-05,3.858299137360968e-05,7.548532817627084e-05,0.00013032021521720786,3.555064545656259e-05,0.00040772173822447053,0.00033144589784938483,3.521309078743252e-05,0.00017611261396523813,4.402063555981275e-05,3.386580430599145e-05,5.364172328999841e-05,2.1117409048989953e-05,3.1303395978174676e-05,2.9155231018839866e-05,4.703474514088626e-05,1.5542846669562844e-05,0.00010893622844466031,4.295659920436282e-05,2.6015545404043818e-05,3.932266203075449e-05,4.3698066233618065e-05,4.870791609814917e-05,2.844971182071052e-05,4.9697752630179325e-05,3.609441771861405e-05,2.0613173019187062e-05,5.2424843604552166e-05,7.596255365387774e-05,7.975599987065047e-05,0.00014600371539961739,0.00011997691637854238,0.00010126176014908138,4.819899437969083e-05,4.0584540486454356e-05,2.89394934487237e-05,2.0605103040620083e-05,3.4295193991170874e-05,2.1836002537906936e-05,7.109414029318134e-05,3.7690800325511064e-05,0.00034561780430278767,0.0002842728318410351,0.0003885871849167191,0.0010131089883743756,0.0033554035362226,0.0012060723508417039,0.003599809561896619
scale_12,0.0006633459043409571,0.006801647109429116,0.003350033819424704,0.0005784348189662849,0.0012362421168255109,0.000106592811917842,0.00013189381849387834,0.00010308703360342375,0.0001224864563633764,7.343265288763868e-05,0.00011535827847101276,9.380905684585486e-05,4.127112762054068e-05,7.510950100586684e-05,4.500014452473142e-05,7.75401975466792e-05,0.0001655520318249157,0.0004317938606295873,3.7147855279267604e-05,0.0005295300955472822,9.36907619291767e-05,0.00011873878601449156,9.139621145999063e-05,5.720182674197442e-05,4.2666701058752094e-05,6.590275458139985e-05,2.3024363546818763e-05,5.072844558955694e-05,7.215737872819944e-05,9.428075946989989e-05,4.370809156967266e-05,9.757750935415421e-05,2.9086192679527992e-05,2.7569417684421782e-05,4.448609129295058e-05,6.107754999209796e-05,7.66534342261883e-05,3.958263098248917e-05,5.599223753556449e-05,5.922834752265602e-05,5.4884149321863866e-05,0.00014052999395327388,0.00014738544081477247,0.00015853879068429119,0.00013974076162425733,9.663810519526922e-05,6.381698957213914e-05,3.630567377330546e-05,5.064014322149422e-05,3.586768122460253e-05,4.193292202530383e-05,8.119485775745921e-05,7.052428465367089e-05,0.0004651881222835383,8.7784200875292e-05,0.001207873262235889,0.0007593380549839848,0.0026329490906081077,0.0010857926359469805,0.009299087393734789
scale_13,0.010240770388280316,6.13587694533855e-05,0.004880108102471694,0.0003343364642959609,0.0007341233633132588,0.00019737138805824315,0.00012058853876112919,8.444497503659367e-05,0.00012110307754239596,0.00013438470266169075,0.00010657184749783305,0.00010238739919194565,8.746490994861001e-05,6.591142592416456e-05,7.818593951126646e-05,0.0002105873305739263,0.0002185512888396728,0.0003085637891334149,0.0004651357140881933,0.00011411469761101271,0.0003013569303087359,6.919601569676039e-05,0.00010493857611808601,8.786871301312686e-05,5.869001489949042e-05,8.02080379837106e-05,4.12279086388283e-05,0.00013730178641358333,3.576530249716537e-05,0.00016127271515109046,4.609234576597992e-05,7.535410117955774e-05,3.375490181102621e-05,5.40437722405533e-05,7.441195888819567e-05,6.99286715309551e-05,9.186711802978026e-05,6.708485936994232e-05,7.636677672163568e-05,6.992782355792219e-05,0.00015424488641313,0.00012818682660190348,0.00022215881563219454,0.0001409498644147738,0.00016502983587283804,6.4386127842705e-05,8.025832611416717e-05,5.578742534415911e-05,4.639983664885448e-05,7.43353000097999e-05,9.662142986986156e-05,0.00014161058471131937,0.00042231771937488693,0.0003557464820339389,0.0011808792335136426,0.0010501285358960025,0.0023088999255932476,0.0027747225367328737,0.006814321854818032,0.0015840938221791578
scale_14,0.006502576920765785,0.004032735194170099,0.004736030328701593,0.001030582394264368,0.0014307420462155978,0.00011822843590730855,0.00027387982851200123,9.238827296715638e-05,0.00018155151032187486,0.00014301947060712093,0.0001747393435080375,0.00017024920141624005,0.000124765291783951,0.00014696576538377617,0.00010525279401166969,0.0002805262564114874,0.00016350975776622764,0.000621047018924951,0.0001926163997370323,0.0005066328742596322,0.00017162732242655644,0.000246687897612619,0.0001224446100992124,0.00016101257924097412,7.775879989079363e-05,0.0001954419352200868,3.0204527577794874e-05,0.00025763011961863093,1.7670411964149373e-05,0.0002704380684559153,2.401172516876639e-05,0.00015400215869552282,5.463360734168077e-05,7.426761393890599e-05,0.00012536719463219812,7.866363812988032e-05,0.00015581633541651634,8.21229608959411e-05,0.00013071503205052602,0.00010293520227797657,0.0001741451886765832,0.0001792799207329696,0.0002647008929999495,0.00017269108846359264,0.00022873611147016348,0.00010204061258245969,0.00011775420293140246,9.720194386831947e-05,7.92190181312322e-05,0.00010615247893328205,0.00019622886769834423,0.00019640329213506844,0.0005495314206851827,0.0007638959849637332,0.0010872544484680515,0.0020660364710416565,0.00196795669968509,0.004654996032887272,0.004753063755867232,0.006762129153788874
scale_15,0.004377000635324667,0.008361772040286987,0.0020690260465272294,0.0037866684878919274,0.0007031235566455318,0.0008447160661135471,0.00020134901240386716,0.00023100207492584115,0.0002173971505357686,0.00018545802808759936,0.00024229118639336944,0.00023201874951374492,0.00020342611244506757,0.00022745110597657763,0.00021794356562708663,0.0003390973936040285,0.0002401841124237448,0.0007471551036842683,0.0001205293240497152,0.0007855099584140907,8.431295743325276e-05,0.0004245394326819394,0.00013357570596415276,0.0002482296283433309,0.0001249997684835966,0.00030702150117810795,5.852387927199479e-05,0.0003830887304480208,3.676531397633829e-05,0.00033611768541581095,7.314288409290515e-05,0.00018706794772556246,0.00013364902227193173,8.795867316806521e-05,0.0002014929972952624,8.712074367802493e-05,0.00021229147276819417,0.00011672132008578822,0.0001835342066317487,0.0001489027449512896,0.0002073181079999297,0.0002297725452536245,0.0002886498142128461,0.00022247853255564652,0.00027679854242271886,0.00017258695551845428,0.00013560901661781427,0.00019204235450593322,0.00011334906996498075,0.00015136439250218965,0.00039134277414387203,0.0001732057454577695,0.0009444399929564536,0.0008475756490372848,0.0015341433682992823,0.0024924909472594627,0.0025019058560989196,0.005137141059628178,0.0045447570046369574,0.00874063144273465
scale_16,0.004855639352052832,0.009551273669027024,0.001213377535454543,0.005146212444270756,0.00036634476816742924,0.0014525854236026126,0.00019456915381990716,0.0004190039722846815,0.0003062714262871151,0.00024129325934006365,0.00033570197206232423,0.0003125698391512781,0.00032213903112318344,0.00029184252014522274,0.0004915038496219741,0.0003414452409148977,0.0005215550391479423,0.0008721873185272733,0.00018998630145479673,0.0009468901017819701,0.00014267761126657294,0.0005067939374298697,0.0002629261175143296,0.0002862263785201188,0.00025301776696120843,0.00039148017609311365,0.00012149850246014786,0.0005170628121011969,6.045143994639e-05,0.00044264608145309784,0.00012206659709128271,0.00024744638281429943,0.000223470358455161,0.0001231338622627822,0.0003035983416084579,0.0001189666437079905,0.00028919174890193385,0.00016296054572595184,0.00026000244879821453,0.00021825007191602017,0.00027444838025931275,0.00031200211631733296,0.0003642093436395998,0.00025288937017179774,0.0003811196721483769,0.0002351069581294872,0.00018038620131167554,0.00036895606760027643,0.0001427778127539681,0.0003068085502151407,0.0007191911449390988,0.0001005073368928867,0.001831310316146128,0.0005944260160101121,0.002892045834634411,0.0019347452596206924,0.004834772935275758,0.003967979015379608,0.007179452065741924,0.008723266950278367
scale_17,0.008297495340979462,0.009103206948857353,0.0014453508314532506,0.005427357340573576,0.0007773175555664719,0.0015875656117529675,0.0004424672742418656,0.0005920467650952405,0.00043138619455226413,0.0002855711351799391,0.0004501323582459359,0.00038306281442163835,0.0003711412575451876,0.0004392181375605725,0.000775656295768134,0.00023149361857258802,0.00109878454399176,0.0006516332631674078,0.0004932409453707052,0.001136470203413886,0.00022009232926679847,0.000613483426156371,0.0004438936990268849,0.0002557167427804683,0.0004978262536467815,0.0003305924998485013,0.0003042798139190851,0.0005454791484446943,0.00010421686210806069,0.0005457972360886521,0.00011930295904514567,0.00038209403652754464,0.00025468193111844914,0.00023698850933719112,0.0003680622798435322,0.00019297161109545666,0.0003706260727981176,0.0002369953121191934,0.0003663029306193775,0.0003018069167787575,0.00035990442790891547,0.0004332726903283364,0.0004011727526174748,0.00032220351577266933,0.0005681419079887808,0.00020723658345505683,0.00036649786790306064,0.0005594295239556847,8.675471791554955e-05,0.0008711893421661017,0.0006593787750067504,0.0006274485031979271,0.002325572598148136,0.0006445831425521312,0.004014002587996481,0.002006436056257712,0.007157956669981124,0.0019134666219234946,0.011630060412838766,0.004331869959844115
scale_18,0.0006029039605808607,0.013052099291528714,0.006113037625038504,0.002683384806022833,0.005421563628493706,0.001295709566840648,0.0014695848743662325,0.000723368695982684,0.0008145933705113657,0.00041596224178848764,0.00034406736809108955,0.0005647632682461255,0.00038618192086149826,0.0003188016515028615,0.0008652892471503128,0.0005332311958671135,0.0005409060641766476,0.0015656962512283366,0.0002994838863223261,0.001084768932890123,0.0010767067432712939,0.0002797202567441844,0.0008651778516481255,0.00044699286214832745,0.00037263995399207015,0.0006507240885292086,0.00019953939522000187,0.0005826694925940158,0.0003498482048067474,0.0002898944804570446,0.0005158030991229194,0.00017171980276818943,0.000499849127763774,0.00023153203217130577,0.0004068729070058545,0.0003712100237405332,0.00031648136711317614,0.00041544038351814275,0.0003560951018230375,0.0004581005182349861,0.000362633447037092,0.0005082727726557312,0.000582182927316761,0.00033646609487215543,0.0005854930315430805,0.0006014468542813817,0.00014709483709855357,0.0008042415992707464,0.0003618365178196032,0.00042815613098269367,0.001330094066459102,0.00018475222614441574,0.002078651402483592,0.001596115327203213,0.00200970229766127,0.0033520864989997384,0.005074639969440879,0.00445560078015383,0.0056405356506674794,0.012985097686819531
scale_19,0.0056985201858534805,0.014675545795526681,0.002271047945720267,0.004738864917513836,0.005019177748331815,0.0013655430308573975,0.0012036386672406032,0.0011837869641890552,0.0007698868139028056,0.00022939844761998333,0.0005280487034810289,0.0005179454810058653,0.00012692981402098066,0.0007657368749457391,0.0007570317214498441,0.00020467994796886748,0.0016052743509066972,0.0008780121268873396,0.00041495842894343307,0.0016460904627797637,0.0006116120721888973,0.0006010744216118357,0.0009016130276541923,0.00034969023052458314,0.0006516676806668342,0.00039866776810302173,0.0003710438349689632,0.0005698713760789927,0.00020146455113939952,0.0004848725156880223,0.0003260641001076365,0.00036009347001502714,0.00042350474166339834,0.00030658612496191356,0.0004787837001138191,0.0003389294189640705,0.00038708094321930544,0.0004452244922652847,0.0004824114049426679,0.00041238657393311885,0.0004770887024431247,0.0007237685552074584,0.00037651432863875764,0.0004678277210588818,0.0008365916873651533,0.00019451422090083006,0.0006096062729192335,0.0007114975588469482,0.00021400733974334674,0.001272796348559208,0.0004642631600612821,0.0012635992140627057,0.0023621336778815974,0.0010890503818898431,0.002905294629666404,0.00545329913434775,0.004167153354071168,0.003845737805590059,0.013908949553801057,0.004161313880548571
